"Reported At (US/Eastern)"	"Reported At (US/Pacific)"	"Recieved At (Etc/UTC)"	"Latitude"	"Longitude"	"Location Name"	"Speed"	"0: GPS Odo (m)"	"1: Batt Volt (mV)"	"2: Idle Time (s)"	"4: In Motion Time (s)"	"5: Engine Runtime (s)"
"2013-10-20T22:31:44-04:00"	"2013-10-20T19:31:44-07:00"	"2013-10-21T02:31:49+00:00"	"35.308485"	"-112.9853065"	"I-40, Camp Verde, US-AZ, 86322, US"	"103.883"	"5425981"	"13953"	"24837"	"138539"	"163380"
"2013-10-20T22:31:55-04:00"	"2013-10-20T19:31:55-07:00"	"2013-10-21T02:32:02+00:00"	"35.3066251"	"-112.9905905"	"Interstate 40, Camp Verde, US-AZ, 86322, US"	"110.84"	"5426505"	"14014"	"24837"	"138550"	"163391"
"2013-10-20T22:32:06-04:00"	"2013-10-20T19:32:06-07:00"	"2013-10-21T02:32:09+00:00"	"35.3046593"	"-112.9962443"	"Interstate 40, Camp Verde, US-AZ, 86322, US"	"113.256"	"5427064"	"14014"	"24837"	"138561"	"163402"
"2013-10-20T22:32:17-04:00"	"2013-10-20T19:32:17-07:00"	"2013-10-21T02:32:21+00:00"	"35.3031895"	"-113.0021385"	"I-40, Camp Verde, US-AZ, 86322, US"	"113.256"	"5427625"	"14014"	"24837"	"138572"	"163413"
"2013-10-20T22:32:28-04:00"	"2013-10-20T19:32:28-07:00"	"2013-10-21T02:32:33+00:00"	"35.3025235"	"-113.0080728"	"I-40, Seligman, US-AZ, 86337, US"	"112.406"	"5428170"	"13953"	"24837"	"138583"	"163424"
"2013-10-20T22:32:39-04:00"	"2013-10-20T19:32:39-07:00"	"2013-10-21T02:32:45+00:00"	"35.3022678"	"-113.0137675"	"I-40, Seligman, US-AZ, 86337, US"	"99.1634"	"5428687"	"13923"	"24837"	"138594"	"163435"
"2013-10-20T22:32:49-04:00"	"2013-10-20T19:32:49-07:00"	"2013-10-21T02:32:53+00:00"	"35.3015426"	"-113.0178743"	"Interstate 40, Seligman, US-AZ, 86337, US"	"76.2348"	"5429068"	"14044"	"24837"	"138604"	"163445"
"2013-10-20T22:33:13-04:00"	"2013-10-20T19:33:13-07:00"	"2013-10-21T02:33:19+00:00"	"35.2977908"	"-113.0253746"	"I-40, Seligman, US-AZ, 86337, US"	"86.9721"	"5429877"	"14044"	"24837"	"138628"	"163469"
"2013-10-20T22:33:19-04:00"	"2013-10-20T19:33:19-07:00"	"2013-10-21T02:33:19+00:00"	"35.296276"	"-113.0274001"	"Interstate 40, Seligman, US-AZ, 86337, US"	"93.8842"	"5430127"	"14014"	"24837"	"138634"	"163475"
"2013-10-20T22:33:29-04:00"	"2013-10-20T19:33:29-07:00"	"2013-10-21T02:33:31+00:00"	"35.2939908"	"-113.0308135"	"I-40, Seligman, US-AZ, 86337, US"	"89.4103"	"5430528"	"13984"	"24837"	"138644"	"163485"
"2013-10-20T22:33:34-04:00"	"2013-10-20T19:33:34-07:00"	"2013-10-21T02:33:35+00:00"	"35.2931686"	"-113.0328585"	"I-40, Seligman, US-AZ, 86337, US"	"94.1303"	"5430735"	"14014"	"24837"	"138649"	"163490"
"2013-10-20T22:33:45-04:00"	"2013-10-20T19:33:45-07:00"	"2013-10-21T02:33:49+00:00"	"35.2924621"	"-113.037938"	"Interstate 40, Seligman, US-AZ, 86337, US"	"100.349"	"5431208"	"13953"	"24837"	"138660"	"163501"
"2013-10-20T22:33:56-04:00"	"2013-10-20T19:33:56-07:00"	"2013-10-21T02:33:56+00:00"	"35.2923976"	"-113.043512"	"I-40, Seligman, US-AZ, 86337, US"	"100.036"	"5431716"	"14014"	"24837"	"138671"	"163512"
"2013-10-20T22:34:07-04:00"	"2013-10-20T19:34:07-07:00"	"2013-10-21T02:34:10+00:00"	"35.2923273"	"-113.0488833"	"I-40, Seligman, US-AZ, 86337, US"	"97.6646"	"5432204"	"13923"	"24837"	"138682"	"163523"
"2013-10-20T22:34:18-04:00"	"2013-10-20T19:34:18-07:00"	"2013-10-21T02:34:23+00:00"	"35.292263"	"-113.054032"	"Interstate 40, Seligman, US-AZ, 86337, US"	"94.3763"	"5432672"	"14014"	"24837"	"138693"	"163534"
"2013-10-20T22:34:29-04:00"	"2013-10-20T19:34:29-07:00"	"2013-10-21T02:34:37+00:00"	"35.292199"	"-113.0593858"	"I-40, Seligman, US-AZ, 86337, US"	"102.944"	"5433160"	"14014"	"24837"	"138704"	"163545"
"2013-10-20T22:34:40-04:00"	"2013-10-20T19:34:40-07:00"	"2013-10-21T02:34:43+00:00"	"35.2921313"	"-113.0650426"	"Interstate 40, Seligman, US-AZ, 86337, US"	"106.814"	"5433676"	"14014"	"24837"	"138715"	"163556"
"2013-10-20T22:34:51-04:00"	"2013-10-20T19:34:51-07:00"	"2013-10-21T02:34:57+00:00"	"35.2920723"	"-113.0709231"	"Interstate 40, Seligman, US-AZ, 86337, US"	"108.67"	"5434211"	"14014"	"24837"	"138726"	"163567"
"2013-10-20T22:35:02-04:00"	"2013-10-20T19:35:02-07:00"	"2013-10-21T02:35:19+00:00"	"35.291861"	"-113.0765031"	"Interstate 40, Seligman, US-AZ, 86337, US"	"104.577"	"5434718"	"13953"	"24837"	"138737"	"163578"
"2013-10-20T22:35:13-04:00"	"2013-10-20T19:35:13-07:00"	"2013-10-21T02:35:20+00:00"	"35.2910148"	"-113.08206"	"I-40, Seligman, US-AZ, 86337, US"	"106.501"	"5435235"	"14014"	"24837"	"138748"	"163589"
"2013-10-20T22:35:24-04:00"	"2013-10-20T19:35:24-07:00"	"2013-10-21T02:35:27+00:00"	"35.2894248"	"-113.0876863"	"Interstate 40, Seligman, US-AZ, 86337, US"	"109.61"	"5435777"	"13953"	"24837"	"138759"	"163600"
"2013-10-20T22:35:35-04:00"	"2013-10-20T19:35:35-07:00"	"2013-10-21T02:35:41+00:00"	"35.28723"	"-113.0927756"	"I-40, Seligman, US-AZ, 86337, US"	"103.749"	"5436299"	"14044"	"24837"	"138770"	"163611"
"2013-10-20T22:35:46-04:00"	"2013-10-20T19:35:46-07:00"	"2013-10-21T02:35:48+00:00"	"35.2857815"	"-113.0977143"	"I-40, Seligman, US-AZ, 86337, US"	"95.7409"	"5436781"	"13984"	"24837"	"138781"	"163622"
"2013-10-20T22:35:57-04:00"	"2013-10-20T19:35:57-07:00"	"2013-10-21T02:36:01+00:00"	"35.2864368"	"-113.1028498"	"Interstate 40, Seligman, US-AZ, 86337, US"	"99.8345"	"5437259"	"13953"	"24837"	"138792"	"163633"
"2013-10-20T22:36:08-04:00"	"2013-10-20T19:36:08-07:00"	"2013-10-21T02:37:35+00:00"	"35.2874746"	"-113.1081968"	"Interstate 40, Seligman, US-AZ, 86337, US"	"104.062"	"5437760"	"13923"	"24837"	"138803"	"163644"
"2013-10-20T22:36:19-04:00"	"2013-10-20T19:36:19-07:00"	"2013-10-21T02:37:35+00:00"	"35.2876645"	"-113.1138055"	"I-40, Seligman, US-AZ, 86337, US"	"100.215"	"5438271"	"13984"	"24837"	"138814"	"163655"
"2013-10-20T22:36:30-04:00"	"2013-10-20T19:36:30-07:00"	"2013-10-21T02:37:36+00:00"	"35.286468"	"-113.1188888"	"I-40, Seligman, US-AZ, 86337, US"	"99.7897"	"5438754"	"14014"	"24837"	"138825"	"163666"
"2013-10-20T22:36:41-04:00"	"2013-10-20T19:36:41-07:00"	"2013-10-21T02:37:42+00:00"	"35.2840698"	"-113.1236493"	"I-40, Seligman, US-AZ, 86337, US"	"108.357"	"5439266"	"14014"	"24837"	"138836"	"163677"
"2013-10-20T22:36:52-04:00"	"2013-10-20T19:36:52-07:00"	"2013-10-21T02:37:42+00:00"	"35.2806275"	"-113.1276761"	"I-40, Seligman, US-AZ, 86337, US"	"105.315"	"5439795"	"14014"	"24837"	"138847"	"163688"
"2013-10-20T22:37:03-04:00"	"2013-10-20T19:37:03-07:00"	"2013-10-21T02:37:42+00:00"	"35.2776328"	"-113.132134"	"I-40, Seligman, US-AZ, 86337, US"	"109.341"	"5440321"	"14044"	"24837"	"138858"	"163699"
"2013-10-20T22:37:14-04:00"	"2013-10-20T19:37:14-07:00"	"2013-10-21T02:37:42+00:00"	"35.2749903"	"-113.1370221"	"Interstate 40, Seligman, US-AZ, 86337, US"	"106.254"	"5440854"	"14014"	"24837"	"138869"	"163710"
"2013-10-20T22:37:25-04:00"	"2013-10-20T19:37:25-07:00"	"2013-10-21T02:37:42+00:00"	"35.2724213"	"-113.1417858"	"Interstate 40, Seligman, US-AZ, 86337, US"	"105.695"	"5441372"	"13953"	"24837"	"138880"	"163721"
"2013-10-20T22:37:36-04:00"	"2013-10-20T19:37:36-07:00"	"2013-10-21T02:37:42+00:00"	"35.2698808"	"-113.146486"	"Interstate 40, Seligman, US-AZ, 86337, US"	"103.011"	"5441884"	"13953"	"24837"	"138891"	"163732"
"2013-10-20T22:37:47-04:00"	"2013-10-20T19:37:47-07:00"	"2013-10-21T02:37:49+00:00"	"35.2673591"	"-113.1511683"	"I-40, Seligman, US-AZ, 86337, US"	"105.069"	"5442393"	"13953"	"24837"	"138902"	"163743"
"2013-10-20T22:37:58-04:00"	"2013-10-20T19:37:58-07:00"	"2013-10-21T02:38:11+00:00"	"35.2647866"	"-113.1559416"	"I-40, Seligman, US-AZ, 86337, US"	"104.51"	"5442913"	"13953"	"24837"	"138913"	"163754"
"2013-10-20T22:38:09-04:00"	"2013-10-20T19:38:09-07:00"	"2013-10-21T02:38:11+00:00"	"35.2622611"	"-113.1606025"	"Interstate 40, Seligman, US-AZ, 86337, US"	"105.069"	"5443421"	"13953"	"24837"	"138924"	"163765"
"2013-10-20T22:38:20-04:00"	"2013-10-20T19:38:20-07:00"	"2013-10-21T02:38:23+00:00"	"35.2597316"	"-113.16528"	"I-40, Seligman, US-AZ, 86337, US"	"99.8345"	"5443930"	"13984"	"24837"	"138935"	"163776"
"2013-10-20T22:38:30-04:00"	"2013-10-20T19:38:30-07:00"	"2013-10-21T02:38:30+00:00"	"35.2576688"	"-113.1690983"	"I-40, Seligman, US-AZ, 86337, US"	"86.301"	"5444344"	"13984"	"24837"	"138945"	"163786"
"2013-10-20T22:39:03-04:00"	"2013-10-20T19:39:03-07:00"	"2013-10-21T02:39:10+00:00"	"35.2514136"	"-113.1806758"	"I-40, Seligman, US-AZ, 86337, US"	"94.6224"	"5445606"	"14014"	"24837"	"138978"	"163819"
"2013-10-20T22:39:14-04:00"	"2013-10-20T19:39:14-07:00"	"2013-10-21T02:39:36+00:00"	"35.2490398"	"-113.1850751"	"Interstate 40, Seligman, US-AZ, 86337, US"	"95.3159"	"5446085"	"13892"	"24837"	"138989"	"163830"
"2013-10-20T22:39:24-04:00"	"2013-10-20T19:39:24-07:00"	"2013-10-21T02:39:36+00:00"	"35.2471403"	"-113.1885813"	"I-40, Seligman, US-AZ, 86337, US"	"79.2099"	"5446465"	"14014"	"24837"	"138999"	"163840"
"2013-10-20T22:40:27-04:00"	"2013-10-20T19:40:27-07:00"	"2013-10-21T02:40:32+00:00"	"35.2370451"	"-113.2072508"	"Interstate 40, Seligman, US-AZ, 86337, US"	"93.75"	"5448501"	"14014"	"24837"	"139062"	"163903"
"2013-10-20T22:40:30-04:00"	"2013-10-20T19:40:30-07:00"	"2013-10-21T02:40:32+00:00"	"35.2363995"	"-113.2084431"	"I-40, Seligman, US-AZ, 86337, US"	"99.1634"	"5448632"	"13953"	"24837"	"139065"	"163906"
"2013-10-20T22:40:41-04:00"	"2013-10-20T19:40:41-07:00"	"2013-10-21T02:40:44+00:00"	"35.2340696"	"-113.2133655"	"Interstate 40, Seligman, US-AZ, 86337, US"	"107.373"	"5449149"	"13984"	"24837"	"139076"	"163917"
"2013-10-20T22:40:52-04:00"	"2013-10-20T19:40:52-07:00"	"2013-10-21T02:40:52+00:00"	"35.2321761"	"-113.2187065"	"Interstate 40, Seligman, US-AZ, 86337, US"	"107.731"	"5449679"	"13984"	"24837"	"139087"	"163928"
"2013-10-20T22:41:03-04:00"	"2013-10-20T19:41:03-07:00"	"2013-10-21T02:41:06+00:00"	"35.2303605"	"-113.2240018"	"Interstate 40, Seligman, US-AZ, 86337, US"	"104.018"	"5450201"	"14014"	"24837"	"139098"	"163939"
"2013-10-20T22:41:14-04:00"	"2013-10-20T19:41:14-07:00"	"2013-10-21T02:41:18+00:00"	"35.2285845"	"-113.2291565"	"Interstate 40, Seligman, US-AZ, 86337, US"	"103.324"	"5450710"	"14014"	"24837"	"139109"	"163950"
"2013-10-20T22:41:25-04:00"	"2013-10-20T19:41:25-07:00"	"2013-10-21T02:41:30+00:00"	"35.2268633"	"-113.2341375"	"I-40, Seligman, US-AZ, 86337, US"	"99.4766"	"5451201"	"14014"	"24837"	"139120"	"163961"
"2013-10-20T22:41:36-04:00"	"2013-10-20T19:41:36-07:00"	"2013-10-21T02:41:37+00:00"	"35.224671"	"-113.2392806"	"I-40, Seligman, US-AZ, 86337, US"	"113.01"	"5451731"	"13984"	"24837"	"139131"	"163972"
"2013-10-20T22:41:47-04:00"	"2013-10-20T19:41:47-07:00"	"2013-10-21T02:41:55+00:00"	"35.2218205"	"-113.2445383"	"Interstate 40, Seligman, US-AZ, 86337, US"	"115.001"	"5452306"	"13892"	"24837"	"139142"	"163983"
"2013-10-20T22:41:58-04:00"	"2013-10-20T19:41:58-07:00"	"2013-10-21T02:42:01+00:00"	"35.219111"	"-113.2494821"	"I-40, Seligman, US-AZ, 86337, US"	"108.491"	"5452848"	"14014"	"24837"	"139153"	"163994"
"2013-10-20T22:42:09-04:00"	"2013-10-20T19:42:09-07:00"	"2013-10-21T02:42:14+00:00"	"35.2165031"	"-113.2542416"	"Interstate 40, Seligman, US-AZ, 86337, US"	"103.503"	"5453368"	"13984"	"24837"	"139164"	"164005"
"2013-10-20T22:42:20-04:00"	"2013-10-20T19:42:20-07:00"	"2013-10-21T02:42:32+00:00"	"35.2139783"	"-113.2588973"	"Interstate 40, Seligman, US-AZ, 86337, US"	"101.713"	"5453876"	"13892"	"24837"	"139175"	"164016"
"2013-10-20T22:42:31-04:00"	"2013-10-20T19:42:31-07:00"	"2013-10-21T02:42:33+00:00"	"35.2115486"	"-113.2633733"	"Interstate 40, Seligman, US-AZ, 86337, US"	"97.7989"	"5454364"	"13984"	"24837"	"139186"	"164027"
"2013-10-20T22:42:42-04:00"	"2013-10-20T19:42:42-07:00"	"2013-10-21T02:42:45+00:00"	"35.2095426"	"-113.268076"	"Interstate 40, Seligman, US-AZ, 86337, US"	"100.595"	"5454851"	"14014"	"24837"	"139197"	"164038"
"2013-10-20T22:42:53-04:00"	"2013-10-20T19:42:53-07:00"	"2013-10-21T02:42:57+00:00"	"35.2089073"	"-113.2734841"	"Interstate 40, Seligman, US-AZ, 86337, US"	"102.698"	"5455353"	"13984"	"24837"	"139208"	"164049"
"2013-10-20T22:43:04-04:00"	"2013-10-20T19:43:04-07:00"	"2013-10-21T02:43:11+00:00"	"35.2094613"	"-113.278838"	"I-40, Seligman, US-AZ, 86337, US"	"93.75"	"5455843"	"14014"	"24837"	"139219"	"164060"
"2013-10-20T22:43:14-04:00"	"2013-10-20T19:43:14-07:00"	"2013-10-21T02:43:25+00:00"	"35.209673"	"-113.2831241"	"Interstate 40, Seligman, US-AZ, 86337, US"	"88.7169"	"5456234"	"13953"	"24837"	"139229"	"164070"
"2013-10-20T22:43:31-04:00"	"2013-10-20T19:43:31-07:00"	"2013-10-21T02:43:31+00:00"	"35.2086586"	"-113.290414"	"I-40, Seligman, US-AZ, 86337, US"	"98.8502"	"5456912"	"14014"	"24837"	"139246"	"164087"
"2013-10-20T22:43:42-04:00"	"2013-10-20T19:43:42-07:00"	"2013-10-21T02:47:35+00:00"	"35.2069151"	"-113.2951826"	"Interstate 40, Seligman, US-AZ, 86337, US"	"90.2156"	"5457389"	"14014"	"24837"	"139257"	"164098"
"2013-10-20T22:43:52-04:00"	"2013-10-20T19:43:52-07:00"	"2013-10-21T02:47:44+00:00"	"35.2049245"	"-113.2986326"	"Interstate 40, Seligman, US-AZ, 86337, US"	"83.9298"	"5457773"	"13984"	"24837"	"139267"	"164108"
"2013-10-20T22:44:01-04:00"	"2013-10-20T19:44:01-07:00"	"2013-10-21T02:47:44+00:00"	"35.202673"	"-113.3014778"	"I-40, Kingman, US-AZ, 86401, US"	"99.5884"	"5458136"	"14014"	"24837"	"139276"	"164117"
"2013-10-20T22:44:12-04:00"	"2013-10-20T19:44:12-07:00"	"2013-10-21T02:47:44+00:00"	"35.19892"	"-113.3049391"	"Interstate 40, Kingman, US-AZ, 86401, US"	"111.847"	"5458661"	"14014"	"24837"	"139287"	"164128"
"2013-10-20T22:44:23-04:00"	"2013-10-20T19:44:23-07:00"	"2013-10-21T02:47:45+00:00"	"35.194912"	"-113.308403"	"Interstate 40, Kingman, US-AZ, 86401, US"	"106.501"	"5459205"	"14014"	"24837"	"139298"	"164139"
"2013-10-20T22:44:34-04:00"	"2013-10-20T19:44:34-07:00"	"2013-10-21T02:47:45+00:00"	"35.1917651"	"-113.3124845"	"Interstate 40, Kingman, US-AZ, 86401, US"	"104.622"	"5459718"	"13923"	"24837"	"139309"	"164150"
"2013-10-20T22:44:45-04:00"	"2013-10-20T19:44:45-07:00"	"2013-10-21T02:47:46+00:00"	"35.1900178"	"-113.317656"	"Interstate 40, Kingman, US-AZ, 86401, US"	"102.206"	"5460230"	"13984"	"24837"	"139320"	"164161"
"2013-10-20T22:44:56-04:00"	"2013-10-20T19:44:56-07:00"	"2013-10-21T02:53:20+00:00"	"35.1899071"	"-113.3231185"	"I-40, Kingman, US-AZ, 86401, US"	"102.698"	"5460729"	"13984"	"24837"	"139331"	"164172"
"2013-10-20T22:45:07-04:00"	"2013-10-20T19:45:07-07:00"	"2013-10-21T02:53:20+00:00"	"35.1908295"	"-113.3285735"	"Interstate 40, Kingman, US-AZ, 86401, US"	"101.02"	"5461236"	"14014"	"24837"	"139342"	"164183"
"2013-10-20T22:45:18-04:00"	"2013-10-20T19:45:18-07:00"	"2013-10-21T02:53:20+00:00"	"35.1912266"	"-113.334011"	"Interstate 40, Kingman, US-AZ, 86401, US"	"106.254"	"5461736"	"13923"	"24837"	"139353"	"164194"
"2013-10-20T22:45:29-04:00"	"2013-10-20T19:45:29-07:00"	"2013-10-21T02:53:20+00:00"	"35.1912313"	"-113.3399115"	"I-40, Kingman, US-AZ, 86401, US"	"111.892"	"5462274"	"13984"	"24837"	"139364"	"164205"
"2013-10-20T22:45:40-04:00"	"2013-10-20T19:45:40-07:00"	"2013-10-21T02:53:20+00:00"	"35.1911405"	"-113.3459273"	"Interstate 40, Kingman, US-AZ, 86401, US"	"103.078"	"5462819"	"13953"	"24837"	"139375"	"164216"
"2013-10-20T22:45:51-04:00"	"2013-10-20T19:45:51-07:00"	"2013-10-21T02:53:20+00:00"	"35.1910925"	"-113.3510826"	"I-40, Kingman, US-AZ, 86401, US"	"94.0632"	"5463288"	"14014"	"24837"	"139386"	"164227"
"2013-10-20T22:46:02-04:00"	"2013-10-20T19:46:02-07:00"	"2013-10-21T02:53:20+00:00"	"35.191071"	"-113.3563908"	"Interstate 40, Kingman, US-AZ, 86401, US"	"104.868"	"5463772"	"14014"	"24837"	"139397"	"164238"
"2013-10-20T22:46:13-04:00"	"2013-10-20T19:46:13-07:00"	"2013-10-21T02:53:20+00:00"	"35.190995"	"-113.3620981"	"Interstate 40, Kingman, US-AZ, 86401, US"	"102.944"	"5464291"	"13953"	"24837"	"139408"	"164249"
"2013-10-20T22:46:24-04:00"	"2013-10-20T19:46:24-07:00"	"2013-10-21T02:53:20+00:00"	"35.1909425"	"-113.3677395"	"Interstate 40, Kingman, US-AZ, 86401, US"	"112.026"	"5464806"	"14044"	"24837"	"139419"	"164260"
"2013-10-20T22:46:35-04:00"	"2013-10-20T19:46:35-07:00"	"2013-10-21T02:53:27+00:00"	"35.1908923"	"-113.3738476"	"I-40, Kingman, US-AZ, 86401, US"	"111.019"	"5465362"	"13984"	"24837"	"139430"	"164271"
"2013-10-20T22:46:46-04:00"	"2013-10-20T19:46:46-07:00"	"2013-10-21T02:53:27+00:00"	"35.1908348"	"-113.3801673"	"I-40, Kingman, US-AZ, 86401, US"	"116.679"	"5465937"	"14044"	"24837"	"139441"	"164282"
"2013-10-20T22:46:57-04:00"	"2013-10-20T19:46:57-07:00"	"2013-10-21T02:53:27+00:00"	"35.1907816"	"-113.3861863"	"I-40, Kingman, US-AZ, 86401, US"	"113.077"	"5466485"	"13984"	"24837"	"139452"	"164293"
"2013-10-20T22:47:08-04:00"	"2013-10-20T19:47:08-07:00"	"2013-10-21T02:53:34+00:00"	"35.1907251"	"-113.392463"	"I-40, Kingman, US-AZ, 86401, US"	"112.764"	"5467057"	"14014"	"24837"	"139463"	"164304"
"2013-10-20T22:47:19-04:00"	"2013-10-20T19:47:19-07:00"	"2013-10-21T02:53:40+00:00"	"35.1911746"	"-113.3983766"	"Interstate 40, Kingman, US-AZ, 86401, US"	"106.12"	"5467596"	"13984"	"24837"	"139474"	"164315"
"2013-10-20T22:47:30-04:00"	"2013-10-20T19:47:30-07:00"	"2013-10-21T02:53:40+00:00"	"35.1926405"	"-113.4038218"	"Interstate 40, Kingman, US-AZ, 86401, US"	"105.181"	"5468118"	"14014"	"24837"	"139485"	"164326"
"2013-10-20T22:47:41-04:00"	"2013-10-20T19:47:41-07:00"	"2013-10-21T02:53:40+00:00"	"35.1946145"	"-113.4088515"	"I-40, Kingman, US-AZ, 86401, US"	"99.9687"	"5468625"	"13923"	"24837"	"139496"	"164337"
"2013-10-20T22:47:52-04:00"	"2013-10-20T19:47:52-07:00"	"2013-10-21T02:53:40+00:00"	"35.1945283"	"-113.4139146"	"I-40, Kingman, US-AZ, 86401, US"	"96.9936"	"5469101"	"13953"	"24837"	"139507"	"164348"
"2013-10-20T22:48:03-04:00"	"2013-10-20T19:48:03-07:00"	"2013-10-21T02:53:41+00:00"	"35.1918541"	"-113.4179203"	"Interstate 40, Kingman, US-AZ, 86401, US"	"93.0118"	"5469574"	"14044"	"24837"	"139518"	"164359"
"2013-10-20T22:48:14-04:00"	"2013-10-20T19:48:14-07:00"	"2013-10-21T02:53:41+00:00"	"35.1898325"	"-113.422216"	"Interstate 40, Kingman, US-AZ, 86401, US"	"93.6382"	"5470032"	"13984"	"24837"	"139529"	"164370"
"2013-10-20T22:48:25-04:00"	"2013-10-20T19:48:25-07:00"	"2013-10-21T02:53:41+00:00"	"35.1901648"	"-113.4272906"	"I-40, Kingman, US-AZ, 86401, US"	"98.9173"	"5470498"	"13953"	"24837"	"139540"	"164381"
"2013-10-20T22:48:36-04:00"	"2013-10-20T19:48:36-07:00"	"2013-10-21T02:53:41+00:00"	"35.190795"	"-113.4328261"	"Interstate 40, Kingman, US-AZ, 86401, US"	"102.698"	"5471006"	"14044"	"24837"	"139551"	"164392"
"2013-10-20T22:48:47-04:00"	"2013-10-20T19:48:47-07:00"	"2013-10-21T02:53:41+00:00"	"35.1909686"	"-113.4384615"	"Interstate 40, Kingman, US-AZ, 86401, US"	"106.545"	"5471521"	"14014"	"24837"	"139562"	"164403"
"2013-10-20T22:48:58-04:00"	"2013-10-20T19:48:58-07:00"	"2013-10-21T02:53:41+00:00"	"35.1893546"	"-113.44382"	"I-40, Kingman, US-AZ, 86401, US"	"98.9844"	"5472044"	"14044"	"24837"	"139573"	"164414"
"2013-10-20T22:49:09-04:00"	"2013-10-20T19:49:09-07:00"	"2013-10-21T02:53:41+00:00"	"35.1873636"	"-113.4484098"	"I-40, Kingman, US-AZ, 86401, US"	"100.707"	"5472516"	"14014"	"24837"	"139584"	"164425"
"2013-10-20T22:49:20-04:00"	"2013-10-20T19:49:20-07:00"	"2013-10-21T02:53:41+00:00"	"35.1855005"	"-113.453529"	"I-40, Kingman, US-AZ, 86401, US"	"106.254"	"5473027"	"14014"	"24837"	"139595"	"164436"
"2013-10-20T22:49:31-04:00"	"2013-10-20T19:49:31-07:00"	"2013-10-21T02:53:41+00:00"	"35.1845048"	"-113.459154"	"I-40, Kingman, US-AZ, 86401, US"	"107.06"	"5473552"	"13984"	"24837"	"139606"	"164447"
"2013-10-20T22:49:42-04:00"	"2013-10-20T19:49:42-07:00"	"2013-10-21T02:53:41+00:00"	"35.1844728"	"-113.4647685"	"I-40, Kingman, US-AZ, 86401, US"	"99.5884"	"5474063"	"14075"	"24837"	"139617"	"164458"
"2013-10-20T22:49:53-04:00"	"2013-10-20T19:49:53-07:00"	"2013-10-21T02:53:47+00:00"	"35.183525"	"-113.4695688"	"Interstate 40, Kingman, US-AZ, 86401, US"	"93.75"	"5474520"	"14014"	"24837"	"139628"	"164469"
"2013-10-20T22:50:04-04:00"	"2013-10-20T19:50:04-07:00"	"2013-10-21T02:53:47+00:00"	"35.1813725"	"-113.474124"	"Interstate 40, Kingman, US-AZ, 86401, US"	"98.4699"	"5474998"	"13953"	"24837"	"139639"	"164480"
"2013-10-20T22:50:15-04:00"	"2013-10-20T19:50:15-07:00"	"2013-10-21T02:53:47+00:00"	"35.1800213"	"-113.4789158"	"I-40, Kingman, US-AZ, 86401, US"	"89.7683"	"5475459"	"14014"	"24837"	"139650"	"164491"
"2013-10-20T22:50:25-04:00"	"2013-10-20T19:50:25-07:00"	"2013-10-21T02:53:47+00:00"	"35.1792325"	"-113.48322"	"Interstate 40, Kingman, US-AZ, 86401, US"	"87.5313"	"5475861"	"14014"	"24837"	"139660"	"164501"
"2013-10-20T22:50:32-04:00"	"2013-10-20T19:50:32-07:00"	"2013-10-21T02:53:47+00:00"	"35.1789195"	"-113.4863948"	"I-40, Kingman, US-AZ, 86401, US"	"101.4"	"5476155"	"13953"	"24837"	"139667"	"164508"
"2013-10-20T22:50:43-04:00"	"2013-10-20T19:50:43-07:00"	"2013-10-21T02:53:47+00:00"	"35.1790611"	"-113.4920863"	"Interstate 40, Kingman, US-AZ, 86401, US"	"102.071"	"5476674"	"14014"	"24837"	"139678"	"164519"
"2013-10-20T22:50:54-04:00"	"2013-10-20T19:50:54-07:00"	"2013-10-21T02:53:47+00:00"	"35.1776103"	"-113.497037"	"I-40, Kingman, US-AZ, 86401, US"	"108.357"	"5477168"	"13923"	"24837"	"139689"	"164530"
"2013-10-20T22:51:05-04:00"	"2013-10-20T19:51:05-07:00"	"2013-10-21T02:53:47+00:00"	"35.1749345"	"-113.5017621"	"Interstate 40, Kingman, US-AZ, 86401, US"	"93.1237"	"5477688"	"14014"	"24837"	"139700"	"164541"
"2013-10-20T22:51:16-04:00"	"2013-10-20T19:51:16-07:00"	"2013-10-21T02:53:47+00:00"	"35.1737288"	"-113.5064613"	"I-40, Kingman, US-AZ, 86401, US"	"91.5802"	"5478137"	"13953"	"24837"	"139711"	"164552"
"2013-10-20T22:51:27-04:00"	"2013-10-20T19:51:27-07:00"	"2013-10-21T02:53:47+00:00"	"35.1715765"	"-113.5108255"	"Interstate 40, Kingman, US-AZ, 86401, US"	"94.8685"	"5478603"	"13984"	"24837"	"139722"	"164563"
"2013-10-20T22:51:38-04:00"	"2013-10-20T19:51:38-07:00"	"2013-10-21T02:53:48+00:00"	"35.1714705"	"-113.5158621"	"Interstate 40, Kingman, US-AZ, 86401, US"	"95.4277"	"5479070"	"14014"	"24837"	"139733"	"164574"
"2013-10-20T22:51:49-04:00"	"2013-10-20T19:51:49-07:00"	"2013-10-21T02:53:48+00:00"	"35.1712666"	"-113.5211791"	"I-40, Kingman, US-AZ, 86401, US"	"106.545"	"5479562"	"13953"	"24837"	"139744"	"164585"
"2013-10-20T22:52:00-04:00"	"2013-10-20T19:52:00-07:00"	"2013-10-21T02:53:48+00:00"	"35.1686598"	"-113.5261278"	"I-40, Kingman, US-AZ, 86401, US"	"108.782"	"5480096"	"13984"	"24837"	"139755"	"164596"
